                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.4083,                 1.6569,                 1.4103,                0.73452,                0.56715,                0.62848,                0.44586,                 1.3404,                 1.2017,                 1.3059,             8.4835e-05,             8.4835e-05,             8.4835e-05
                    148,                 1.3935,                 1.5722,                 1.3846,                0.78822,                0.51405,                0.61656,                0.43887,                 1.3554,                 1.1978,                 1.3212,             8.4599e-05,             8.4599e-05,             8.4599e-05
                    149,                 1.5094,                 1.5861,                 1.3954,                0.82245,                 0.5154,                0.63709,                0.44235,                 1.3349,                 1.1867,                 1.3056,             8.4364e-05,             8.4364e-05,             8.4364e-05
                    150,                 1.4708,                 1.6384,                 1.4083,                0.73995,                 0.5608,                0.62737,                 0.4474,                 1.3481,                 1.2186,                 1.3101,             8.4128e-05,             8.4128e-05,             8.4128e-05
                    151,                  1.407,                 1.5489,                 1.3575,                0.74021,                0.55885,                0.63985,                0.44415,                 1.3437,                 1.2046,                 1.3137,             8.3893e-05,             8.3893e-05,             8.3893e-05
                    152,                 1.4946,                 1.6247,                 1.3966,                0.79415,                0.54158,                0.63011,                0.44895,                 1.3414,                 1.2272,                 1.3074,             8.3657e-05,             8.3657e-05,             8.3657e-05
                    153,                 1.3926,                 1.6002,                 1.3604,                0.74526,                0.54076,                0.61872,                0.44467,                 1.3573,                 1.2487,                 1.3119,             8.3421e-05,             8.3421e-05,             8.3421e-05
                    154,                 1.4542,                 1.6162,                 1.4154,                0.74658,                0.54216,                0.62401,                0.43842,                  1.346,                 1.2107,                 1.3139,             8.3186e-05,             8.3186e-05,             8.3186e-05
                    155,                 1.5263,                 1.5987,                 1.4089,                0.79256,                0.53444,                0.64704,                0.46075,                 1.3284,                 1.1887,                 1.3021,              8.295e-05,              8.295e-05,              8.295e-05
                    156,                 1.3973,                 1.5406,                 1.3703,                0.81472,                  0.551,                0.66818,                0.47077,                 1.3043,                 1.1676,                 1.2915,             8.2715e-05,             8.2715e-05,             8.2715e-05
                    157,                 1.4009,                 1.5466,                 1.3768,                0.72982,                0.58479,                0.66399,                0.46397,                 1.3116,                 1.1784,                 1.2948,             8.2479e-05,             8.2479e-05,             8.2479e-05
                    158,                 1.4723,                 1.6189,                 1.4111,                0.69023,                 0.6021,                0.66154,                0.46777,                 1.3256,                 1.1718,                 1.2955,             8.2243e-05,             8.2243e-05,             8.2243e-05
                    159,                 1.4034,                 1.5338,                 1.3657,                0.74939,                0.55477,                0.63802,                0.45387,                 1.3134,                 1.1691,                 1.3029,             8.2008e-05,             8.2008e-05,             8.2008e-05
                    160,                 1.4471,                  1.618,                 1.3898,                0.75182,                0.54733,                0.64795,                0.46565,                 1.3077,                 1.1695,                 1.2853,             8.1772e-05,             8.1772e-05,             8.1772e-05
                    161,                 1.3745,                 1.5042,                 1.3702,                0.76243,                0.56854,                0.63758,                0.46339,                 1.3059,                 1.1517,                 1.2953,             8.1536e-05,             8.1536e-05,             8.1536e-05
                    162,                 1.3591,                 1.4575,                 1.3573,                0.78453,                0.56408,                0.63069,                0.45316,                 1.3057,                  1.172,                 1.2955,             8.1301e-05,             8.1301e-05,             8.1301e-05
                    163,                 1.2976,                 1.4645,                 1.3602,                0.81953,                0.54329,                0.65311,                0.46563,                 1.3209,                 1.1568,                 1.2971,             8.1065e-05,             8.1065e-05,             8.1065e-05
                    164,                 1.3164,                 1.5265,                 1.3632,                0.81728,                0.54459,                0.65614,                0.46854,                 1.3131,                   1.14,                 1.3035,              8.083e-05,              8.083e-05,              8.083e-05
                    165,                 1.3889,                 1.5212,                 1.3775,                0.75965,                0.56883,                0.65456,                 0.4657,                 1.2878,                 1.1243,                 1.2881,             8.0594e-05,             8.0594e-05,             8.0594e-05
                    166,                 1.3668,                 1.5236,                  1.364,                   0.76,                0.58531,                  0.661,                0.47392,                 1.2901,                 1.1371,                 1.2885,             8.0358e-05,             8.0358e-05,             8.0358e-05
                    167,                 1.4384,                 1.5594,                 1.3943,                0.73095,                0.58496,                0.66262,                0.47984,                 1.2759,                 1.1177,                 1.2753,             8.0123e-05,             8.0123e-05,             8.0123e-05
                    168,                 1.3999,                 1.5972,                 1.3843,                0.81236,                0.55624,                0.65585,                0.47832,                 1.2838,                 1.1341,                   1.28,             7.9887e-05,             7.9887e-05,             7.9887e-05
                    169,                 1.3485,                 1.4922,                 1.3499,                0.67985,                0.60424,                 0.6611,                0.47576,                 1.2771,                 1.1212,                 1.2726,             7.9651e-05,             7.9651e-05,             7.9651e-05
                    170,                 1.4051,                 1.5724,                 1.3822,                0.76503,                 0.5723,                0.66003,                 0.4762,                 1.2871,                 1.1237,                 1.2747,             7.9416e-05,             7.9416e-05,             7.9416e-05
                    171,                 1.3817,                 1.4449,                 1.3308,                 0.7737,                0.57956,                0.65518,                0.48277,                  1.299,                 1.1125,                 1.2791,              7.918e-05,              7.918e-05,              7.918e-05
                    172,                 1.3779,                 1.4819,                 1.3705,                0.76391,                0.58364,                0.67111,                0.47097,                 1.3043,                 1.1235,                 1.2768,             7.8945e-05,             7.8945e-05,             7.8945e-05
                    173,                 1.4279,                 1.4944,                 1.3588,                0.76597,                0.56471,                0.64957,                0.47395,                 1.2982,                 1.1308,                  1.274,             7.8709e-05,             7.8709e-05,             7.8709e-05
                    174,                 1.3445,                 1.4686,                 1.3499,                0.67004,                0.61512,                0.66851,                0.48237,                 1.2895,                 1.1252,                 1.2698,             7.8473e-05,             7.8473e-05,             7.8473e-05
                    175,                 1.3874,                 1.5269,                 1.3537,                0.76493,                 0.5938,                0.66159,                0.47456,                 1.3031,                 1.1197,                 1.2792,             7.8238e-05,             7.8238e-05,             7.8238e-05
                    176,                 1.4076,                 1.5157,                 1.3829,                0.74967,                 0.5534,                0.67141,                0.48676,                 1.2818,                 1.1263,                 1.2624,             7.8002e-05,             7.8002e-05,             7.8002e-05
                    177,                 1.4893,                  1.492,                 1.3778,                0.73746,                0.57456,                0.66629,                0.48573,                 1.2926,                 1.0914,                 1.2752,             7.7766e-05,             7.7766e-05,             7.7766e-05
                    178,                 1.3543,                 1.4741,                 1.3445,                0.79915,                0.56684,                0.67928,                0.49418,                 1.2741,                 1.0916,                 1.2617,             7.7531e-05,             7.7531e-05,             7.7531e-05
                    179,                 1.3857,                 1.5026,                 1.3951,                0.70133,                0.62239,                0.66721,                0.48846,                 1.2731,                  1.105,                 1.2555,             7.7295e-05,             7.7295e-05,             7.7295e-05
                    180,                 1.3738,                 1.5037,                 1.3647,                0.75624,                0.57974,                0.67525,                0.48229,                 1.2796,                 1.0927,                  1.264,              7.706e-05,              7.706e-05,              7.706e-05
                    181,                 1.3832,                 1.4619,                 1.3574,                0.72081,                0.57855,                0.66918,                0.47992,                  1.262,                 1.0742,                 1.2578,             7.6824e-05,             7.6824e-05,             7.6824e-05
                    182,                 1.4392,                 1.5357,                 1.3733,                0.80248,                0.58614,                0.69452,                0.49545,                 1.2605,                 1.0616,                 1.2632,             7.6588e-05,             7.6588e-05,             7.6588e-05
                    183,                 1.3776,                 1.4921,                 1.3732,                0.76512,                0.58178,                0.66058,                0.48291,                 1.2801,                 1.1042,                  1.258,             7.6353e-05,             7.6353e-05,             7.6353e-05
                    184,                 1.4193,                 1.4945,                 1.3786,                0.78503,                0.59911,                0.69047,                0.50004,                 1.2745,                 1.0937,                 1.2576,             7.6117e-05,             7.6117e-05,             7.6117e-05
                    185,                 1.3417,                 1.4344,                 1.3198,                0.76433,                0.56963,                0.65723,                 0.4754,                 1.2925,                 1.1031,                 1.2675,             7.5882e-05,             7.5882e-05,             7.5882e-05
                    186,                 1.3689,                 1.4494,                 1.3163,                0.77255,                0.56372,                0.65795,                 0.4735,                 1.2798,                  1.115,                  1.267,             7.5646e-05,             7.5646e-05,             7.5646e-05
                    187,                 1.4383,                 1.4978,                 1.3596,                0.68453,                0.63879,                0.69142,                0.49282,                 1.2914,                 1.0854,                 1.2676,              7.541e-05,              7.541e-05,              7.541e-05
                    188,                 1.3513,                 1.4832,                 1.3292,                0.71584,                0.58111,                0.65587,                0.48577,                 1.2528,                 1.0829,                 1.2473,             7.5175e-05,             7.5175e-05,             7.5175e-05
                    189,                 1.3481,                 1.4267,                 1.3687,                0.77368,                0.56561,                0.67297,                0.48756,                 1.2459,                 1.0648,                 1.2398,             7.4939e-05,             7.4939e-05,             7.4939e-05
                    190,                 1.3601,                 1.4862,                 1.3542,                0.77652,                0.58689,                0.68788,                0.50313,                 1.2322,                 1.0734,                 1.2434,             7.4703e-05,             7.4703e-05,             7.4703e-05
                    191,                 1.3344,                 1.4395,                 1.3502,                0.80905,                0.55996,                0.67862,                0.49941,                 1.2405,                 1.0514,                 1.2492,             7.4468e-05,             7.4468e-05,             7.4468e-05
                    192,                 1.3722,                 1.4706,                 1.3503,                0.73411,                0.60519,                0.67599,                0.49299,                 1.2522,                 1.1037,                 1.2548,             7.4232e-05,             7.4232e-05,             7.4232e-05
                    193,                 1.3137,                 1.4385,                  1.346,                0.79037,                0.59866,                0.68242,                0.48639,                 1.2676,                  1.092,                 1.2675,             7.3997e-05,             7.3997e-05,             7.3997e-05
                    194,                 1.3502,                 1.4837,                 1.3385,                0.78804,                0.57661,                0.66405,                 0.4853,                 1.2681,                 1.0885,                 1.2607,             7.3761e-05,             7.3761e-05,             7.3761e-05
                    195,                 1.3692,                 1.4305,                 1.3433,                0.74196,                0.59974,                0.68917,                0.49894,                 1.2573,                 1.0777,                 1.2533,             7.3525e-05,             7.3525e-05,             7.3525e-05
                    196,                 1.3823,                 1.3946,                 1.3455,                0.81237,                0.57991,                  0.691,                 0.5063,                 1.2622,                 1.0752,                 1.2618,              7.329e-05,              7.329e-05,              7.329e-05
                    197,                 1.3197,                 1.4212,                 1.3385,                0.79979,                0.60214,                 0.6766,                0.50438,                  1.229,                 1.0463,                 1.2408,             7.3054e-05,             7.3054e-05,             7.3054e-05
                    198,                 1.2996,                 1.4318,                 1.3375,                0.78967,                0.57986,                0.69282,                0.49963,                 1.2574,                 1.0523,                 1.2612,             7.2818e-05,             7.2818e-05,             7.2818e-05
                    199,                 1.3416,                 1.4384,                 1.3309,                0.79401,                 0.5774,                0.67517,                0.49699,                 1.2453,                 1.0426,                 1.2489,             7.2583e-05,             7.2583e-05,             7.2583e-05
                    200,                   1.38,                  1.518,                 1.3887,                 0.8054,                0.57479,                 0.7105,                0.51089,                 1.2459,                 1.0405,                 1.2518,             7.2347e-05,             7.2347e-05,             7.2347e-05
                    201,                 1.3225,                  1.427,                 1.3654,                0.78525,                0.56919,                0.68276,                0.50422,                 1.2219,                 1.0397,                 1.2375,             7.2112e-05,             7.2112e-05,             7.2112e-05
                    202,                  1.373,                 1.4721,                  1.359,                0.75293,                0.61514,                0.69628,                0.51446,                 1.2205,                 1.0375,                 1.2365,             7.1876e-05,             7.1876e-05,             7.1876e-05
                    203,                 1.4055,                 1.4525,                  1.347,                0.74592,                0.61106,                0.69837,                0.49742,                 1.2295,                 1.0524,                 1.2481,              7.164e-05,              7.164e-05,              7.164e-05
                    204,                 1.2842,                 1.3813,                 1.3265,                0.80426,                0.58694,                 0.6891,                0.49634,                 1.2185,                 1.0595,                  1.238,             7.1405e-05,             7.1405e-05,             7.1405e-05
                    205,                  1.352,                 1.3805,                 1.3445,                0.81605,                0.56694,                0.69287,                0.50723,                 1.2334,                 1.0626,                 1.2452,             7.1169e-05,             7.1169e-05,             7.1169e-05
                    206,                 1.3403,                 1.4211,                 1.3192,                0.80645,                0.60202,                0.70216,                0.52016,                 1.2317,                  1.043,                 1.2375,             7.0934e-05,             7.0934e-05,             7.0934e-05
                    207,                 1.3544,                 1.4349,                 1.3334,                 0.7659,                0.59912,                0.69571,                0.51141,                 1.2313,                 1.0322,                 1.2389,             7.0698e-05,             7.0698e-05,             7.0698e-05
                    208,                 1.2725,                 1.4127,                 1.3337,                0.77168,                 0.5984,                0.66722,                0.50129,                 1.2284,                 1.0265,                 1.2294,             7.0462e-05,             7.0462e-05,             7.0462e-05
                    209,                 1.3905,                 1.4511,                  1.342,                0.80365,                0.60999,                0.70323,                0.51643,                 1.2188,                 1.0029,                 1.2364,             7.0227e-05,             7.0227e-05,             7.0227e-05
                    210,                 1.3532,                 1.4029,                  1.328,                0.73124,                0.63248,                0.70052,                0.50687,                 1.2279,                 1.0437,                 1.2315,             6.9991e-05,             6.9991e-05,             6.9991e-05
                    211,                  1.349,                 1.3818,                 1.3289,                0.81045,                0.59063,                0.70825,                0.51872,                 1.2222,                 1.0191,                 1.2359,             6.9755e-05,             6.9755e-05,             6.9755e-05
                    212,                 1.3517,                 1.4311,                 1.3558,                0.74876,                0.64552,                0.69923,                0.50357,                 1.2461,                 1.0263,                 1.2485,              6.952e-05,              6.952e-05,              6.952e-05
                    213,                 1.3445,                 1.3798,                 1.3399,                 0.7639,                 0.6043,                0.67922,                0.50547,                 1.2273,                 1.0414,                 1.2328,             6.9284e-05,             6.9284e-05,             6.9284e-05
                    214,                 1.3443,                  1.388,                 1.3262,                0.74399,                0.62696,                0.69381,                0.50941,                 1.2136,                 1.0381,                 1.2199,             6.9049e-05,             6.9049e-05,             6.9049e-05
                    215,                 1.4161,                 1.4598,                 1.3486,                0.76414,                0.63334,                0.70685,                0.50179,                 1.2235,                 1.0323,                 1.2253,             6.8813e-05,             6.8813e-05,             6.8813e-05
                    216,                 1.3815,                 1.4032,                 1.3364,                0.77524,                  0.659,                0.70607,                0.50584,                 1.2453,                 1.0457,                 1.2364,             6.8577e-05,             6.8577e-05,             6.8577e-05
                    217,                 1.3037,                  1.415,                 1.3236,                0.77904,                0.61252,                0.69713,                0.50995,                 1.2487,                 1.0582,                 1.2351,             6.8342e-05,             6.8342e-05,             6.8342e-05
                    218,                 1.3911,                 1.4768,                  1.339,                0.78916,                0.60417,                0.71726,                0.50614,                 1.2421,                 1.0333,                 1.2358,             6.8106e-05,             6.8106e-05,             6.8106e-05
                    219,                 1.3098,                 1.3736,                 1.3333,                0.81973,                 0.5932,                0.69829,                 0.5091,                 1.2328,                  1.035,                 1.2296,              6.787e-05,              6.787e-05,              6.787e-05
                    220,                 1.3482,                 1.4001,                 1.3153,                0.78789,                0.60551,                0.71245,                0.51367,                  1.244,                 1.0234,                 1.2328,             6.7635e-05,             6.7635e-05,             6.7635e-05
                    221,                 1.2709,                 1.3229,                 1.2824,                 0.7805,                 0.5972,                0.69268,                0.51108,                  1.235,                 1.0147,                 1.2364,             6.7399e-05,             6.7399e-05,             6.7399e-05
                    222,                 1.3662,                 1.4371,                 1.3306,                0.79701,                0.62428,                0.72001,                0.51565,                 1.2208,                 1.0251,                 1.2235,             6.7164e-05,             6.7164e-05,             6.7164e-05
                    223,                 1.3366,                 1.4025,                 1.3274,                0.69306,                0.66495,                0.70332,                0.52045,                  1.216,                 1.0029,                 1.2242,             6.6928e-05,             6.6928e-05,             6.6928e-05
                    224,                 1.3105,                 1.3455,                 1.3039,                0.78342,                0.61354,                0.69428,                0.50789,                 1.2312,                 1.0332,                 1.2369,             6.6692e-05,             6.6692e-05,             6.6692e-05
                    225,                 1.2996,                 1.3634,                 1.3119,                0.77665,                0.60043,                0.70036,                0.51629,                 1.2274,                 1.0405,                  1.225,             6.6457e-05,             6.6457e-05,             6.6457e-05
                    226,                 1.3317,                 1.4022,                 1.3423,                0.73657,                0.65729,                0.70122,                0.51033,                 1.2218,                  1.017,                 1.2288,             6.6221e-05,             6.6221e-05,             6.6221e-05
                    227,                 1.3266,                 1.3415,                 1.3257,                0.73786,                0.66096,                0.71676,                0.53109,                 1.2082,                 1.0057,                 1.2143,             6.5986e-05,             6.5986e-05,             6.5986e-05
                    228,                 1.3179,                 1.3436,                 1.3305,                0.75268,                0.63224,                  0.715,                  0.522,                 1.1989,                 1.0299,                 1.2202,              6.575e-05,              6.575e-05,              6.575e-05
                    229,                 1.3511,                 1.3805,                 1.3328,                0.76809,                0.63321,                  0.713,                0.52336,                 1.2191,                 1.0181,                 1.2136,             6.5514e-05,             6.5514e-05,             6.5514e-05
                    230,                 1.2612,                 1.3099,                 1.2705,                0.74384,                0.63795,                0.69521,                0.51244,                 1.2067,                 1.0154,                 1.2171,             6.5279e-05,             6.5279e-05,             6.5279e-05
                    231,                  1.343,                 1.3853,                 1.3327,                0.73747,                0.64541,                0.70963,                0.51665,                 1.2201,                 1.0239,                  1.221,             6.5043e-05,             6.5043e-05,             6.5043e-05
                    232,                 1.3222,                 1.3955,                 1.3247,                0.80152,                0.61677,                 0.7272,                0.52414,                 1.2117,                 1.0385,                 1.2171,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    233,                 1.3506,                  1.349,                 1.3256,                0.67019,                0.65746,                0.70707,                0.51115,                 1.2116,                 1.0306,                 1.2173,             6.4572e-05,             6.4572e-05,             6.4572e-05
                    234,                 1.2834,                 1.3032,                 1.3064,                0.80567,                0.63145,                0.71444,                0.51972,                 1.2079,                 1.0243,                 1.2125,             6.4336e-05,             6.4336e-05,             6.4336e-05
                    235,                 1.2502,                 1.2769,                 1.2868,                0.77581,                0.62422,                 0.7127,                0.52155,                 1.1979,                 1.0169,                 1.2128,             6.4101e-05,             6.4101e-05,             6.4101e-05
                    236,                 1.2855,                 1.2971,                 1.2781,                0.68658,                0.70288,                0.71578,                0.52692,                 1.1709,                0.96701,                 1.1975,             6.3865e-05,             6.3865e-05,             6.3865e-05
                    237,                 1.2833,                 1.2688,                 1.2934,                0.76253,                 0.6539,                0.72228,                0.52706,                 1.1792,                0.98081,                  1.206,             6.3629e-05,             6.3629e-05,             6.3629e-05
                    238,                 1.3488,                 1.4159,                  1.314,                0.72878,                 0.6587,                0.71721,                0.52308,                 1.1727,                0.98174,                 1.1991,             6.3394e-05,             6.3394e-05,             6.3394e-05
                    239,                 1.2545,                 1.3114,                 1.2814,                0.76768,                0.65437,                0.71834,                0.53415,                   1.18,                0.96921,                 1.2051,             6.3158e-05,             6.3158e-05,             6.3158e-05
                    240,                 1.2791,                 1.3362,                 1.2856,                0.81722,                0.62907,                0.72729,                0.53745,                  1.166,                0.96912,                  1.194,             6.2922e-05,             6.2922e-05,             6.2922e-05
                    241,                 1.2694,                 1.3304,                 1.3195,                0.74001,                0.65587,                0.72281,                 0.5244,                  1.195,                0.97571,                 1.2161,             6.2687e-05,             6.2687e-05,             6.2687e-05
                    242,                 1.3371,                 1.3628,                 1.3019,                0.74488,                0.66276,                0.70478,                0.51786,                 1.1944,                0.98382,                 1.2146,             6.2451e-05,             6.2451e-05,             6.2451e-05
                    243,                 1.3408,                 1.2948,                   1.29,                0.69389,                0.66521,                 0.7216,                 0.5251,                 1.1653,                0.96378,                 1.1985,             6.2216e-05,             6.2216e-05,             6.2216e-05
                    244,                   1.23,                 1.3413,                 1.3079,                0.82583,                0.63656,                 0.7293,                0.53733,                  1.179,                0.96509,                 1.1948,              6.198e-05,              6.198e-05,              6.198e-05
                    245,                 1.3107,                 1.3558,                 1.3097,                0.77762,                0.61596,                0.71631,                0.53462,                 1.1555,                0.97685,                 1.1932,             6.1744e-05,             6.1744e-05,             6.1744e-05
                    246,                 1.2514,                 1.3338,                 1.3061,                0.71416,                0.68312,                0.73066,                0.53593,                 1.1664,                0.97484,                 1.1946,             6.1509e-05,             6.1509e-05,             6.1509e-05
                    247,                 1.2747,                 1.3732,                 1.2949,                0.79783,                0.59879,                0.71878,                 0.5385,                  1.164,                0.96169,                 1.1937,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    248,                 1.2287,                 1.2418,                  1.264,                 0.7798,                0.64971,                 0.7236,                0.53617,                 1.1788,                0.96246,                 1.1963,             6.1037e-05,             6.1037e-05,             6.1037e-05
                    249,                 1.3362,                 1.3648,                 1.2976,                0.78261,                 0.6384,                0.72339,                0.53765,                   1.15,                0.95824,                 1.1916,             6.0802e-05,             6.0802e-05,             6.0802e-05
                    250,                 1.2823,                 1.3183,                 1.3011,                0.77427,                 0.6464,                0.72877,                0.53346,                 1.1746,                0.96634,                 1.1963,             6.0566e-05,             6.0566e-05,             6.0566e-05
                    251,                 1.3269,                 1.3175,                 1.3067,                0.77618,                0.64708,                0.71961,                0.53224,                 1.2145,                  1.001,                 1.2147,             6.0331e-05,             6.0331e-05,             6.0331e-05
                    252,                 1.3051,                  1.342,                 1.2979,                0.77471,                0.64437,                 0.7319,                0.53252,                 1.1944,                 1.0076,                 1.2007,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    253,                 1.2493,                 1.2162,                 1.2655,                0.71332,                0.67564,                0.71933,                0.53205,                 1.2164,                 1.0197,                 1.2107,             5.9859e-05,             5.9859e-05,             5.9859e-05
                    254,                 1.3017,                 1.3185,                  1.298,                0.72194,                0.68373,                0.72957,                0.53115,                 1.1993,                 1.0049,                  1.207,             5.9624e-05,             5.9624e-05,             5.9624e-05
                    255,                  1.286,                 1.2838,                 1.2768,                 0.7543,                0.65526,                0.72523,                0.52593,                 1.1861,                0.99699,                 1.2026,             5.9388e-05,             5.9388e-05,             5.9388e-05
                    256,                  1.242,                  1.242,                 1.2716,                0.76315,                0.63353,                0.71566,                0.52922,                 1.1691,                 0.9748,                  1.191,             5.9153e-05,             5.9153e-05,             5.9153e-05
                    257,                 1.2601,                 1.2502,                 1.2779,                0.75241,                0.63138,                0.71825,                0.53531,                 1.1685,                0.97203,                 1.1874,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    258,                 1.3014,                 1.3422,                 1.2919,                 0.8506,                0.63845,                0.73316,                0.54402,                 1.1679,                0.95341,                 1.1988,             5.8681e-05,             5.8681e-05,             5.8681e-05
                    259,                 1.2869,                 1.3179,                 1.3057,                0.83446,                0.63242,                0.73568,                 0.5473,                 1.1539,                0.95342,                 1.1855,             5.8446e-05,             5.8446e-05,             5.8446e-05
                    260,                 1.2633,                 1.2663,                 1.2625,                0.78291,                0.64107,                0.72766,                0.52637,                 1.1879,                0.96217,                 1.2091,              5.821e-05,              5.821e-05,              5.821e-05
                    261,                 1.3477,                 1.3429,                 1.2977,                0.84099,                0.62602,                0.72581,                0.54403,                   1.16,                 0.9373,                 1.1833,             5.7974e-05,             5.7974e-05,             5.7974e-05
                    262,                 1.2706,                  1.292,                 1.2876,                0.74944,                0.64716,                0.71957,                0.54692,                 1.1567,                0.96069,                 1.1802,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    263,                 1.2666,                 1.2792,                 1.2834,                0.75995,                0.64646,                0.73097,                0.54081,                 1.1664,                0.93733,                 1.1784,             5.7503e-05,             5.7503e-05,             5.7503e-05
                    264,                 1.2022,                 1.2176,                 1.2529,                 0.7925,                 0.6337,                0.73089,                0.54575,                 1.1608,                0.94392,                  1.188,             5.7268e-05,             5.7268e-05,             5.7268e-05
                    265,                 1.2249,                 1.3248,                  1.284,                0.74474,                0.67108,                0.72927,                0.54572,                 1.1616,                0.93301,                 1.1885,             5.7032e-05,             5.7032e-05,             5.7032e-05
                    266,                 1.2757,                 1.3447,                 1.2992,                0.80799,                0.63329,                0.73287,                0.54783,                 1.1439,                0.94686,                 1.1748,             5.6796e-05,             5.6796e-05,             5.6796e-05
                    267,                 1.3342,                  1.314,                 1.3332,                0.78152,                  0.645,                0.73124,                0.54127,                 1.1515,                0.93526,                 1.1857,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    268,                  1.336,                 1.3651,                 1.3165,                0.85432,                0.62986,                0.73243,                0.53844,                 1.1571,                0.94302,                 1.1891,             5.6325e-05,             5.6325e-05,             5.6325e-05
                    269,                 1.2742,                 1.3032,                 1.2702,                0.77647,                0.67558,                0.73313,                0.54414,                 1.1495,                0.93158,                  1.181,             5.6089e-05,             5.6089e-05,             5.6089e-05
                    270,                 1.2698,                 1.2475,                 1.2896,                0.84349,                0.62685,                0.73485,                0.54373,                 1.1597,                0.93508,                 1.1902,             5.5854e-05,             5.5854e-05,             5.5854e-05
                    271,                 1.3033,                 1.2911,                 1.2977,                0.79885,                 0.6487,                0.72377,                0.54606,                 1.1843,                0.96139,                 1.2057,             5.5618e-05,             5.5618e-05,             5.5618e-05
                    272,                  1.237,                 1.2391,                 1.2654,                0.86015,                0.61316,                0.73184,                0.55154,                 1.1668,                0.95307,                 1.1881,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    273,                 1.2849,                 1.2786,                 1.3002,                0.78516,                0.65248,                 0.7356,                0.54752,                   1.16,                 0.9379,                 1.1834,             5.5147e-05,             5.5147e-05,             5.5147e-05
                    274,                   1.22,                 1.1973,                 1.2575,                0.76765,                0.67214,                0.74074,                 0.5503,                 1.1471,                0.90668,                 1.1808,             5.4911e-05,             5.4911e-05,             5.4911e-05
                    275,                 1.2635,                  1.253,                 1.3052,                0.79421,                0.66465,                0.74408,                0.54236,                 1.1503,                0.92074,                 1.1758,             5.4676e-05,             5.4676e-05,             5.4676e-05
                    276,                 1.2774,                 1.2726,                 1.2926,                0.74466,                0.68529,                 0.7403,                0.54843,                 1.1465,                0.91994,                 1.1815,              5.444e-05,              5.444e-05,              5.444e-05
                    277,                 1.3104,                 1.2607,                 1.2805,                0.83643,                0.64476,                0.72693,                 0.5443,                 1.1432,                 0.9266,                 1.1727,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    278,                  1.242,                 1.2487,                 1.2947,                0.80243,                0.65728,                0.73324,                 0.5496,                 1.1509,                0.92357,                 1.1813,             5.3969e-05,             5.3969e-05,             5.3969e-05
                    279,                 1.2401,                 1.2195,                 1.2794,                0.75507,                0.68726,                0.74579,                0.54806,                 1.1523,                0.93052,                 1.1747,             5.3733e-05,             5.3733e-05,             5.3733e-05
                    280,                 1.2731,                 1.2471,                  1.278,                0.76236,                0.67185,                0.73984,                0.55064,                 1.1293,                0.93063,                 1.1756,             5.3498e-05,             5.3498e-05,             5.3498e-05
                    281,                 1.2905,                 1.3113,                 1.3041,                0.82343,                0.63618,                0.73735,                0.54862,                 1.1302,                0.90505,                 1.1729,             5.3262e-05,             5.3262e-05,             5.3262e-05
                    282,                 1.2806,                 1.2968,                 1.2914,                0.81085,                0.65011,                 0.7352,                0.54794,                 1.1367,                0.91682,                 1.1733,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    283,                 1.3001,                 1.2492,                 1.2868,                0.73603,                0.68753,                0.73454,                0.55074,                 1.1288,                0.91742,                 1.1719,             5.2791e-05,             5.2791e-05,             5.2791e-05
                    284,                 1.2663,                 1.3234,                 1.3117,                0.81604,                0.63148,                0.73825,                0.55578,                 1.1354,                0.93083,                 1.1733,             5.2555e-05,             5.2555e-05,             5.2555e-05
                    285,                 1.2474,                 1.2159,                 1.2576,                0.80019,                0.66351,                0.74131,                0.54896,                  1.138,                0.91695,                 1.1745,              5.232e-05,              5.232e-05,              5.232e-05
                    286,                 1.2946,                 1.3066,                 1.3257,                0.77404,                0.68899,                0.74298,                 0.5507,                 1.1382,                0.90866,                 1.1715,             5.2084e-05,             5.2084e-05,             5.2084e-05
                    287,                 1.2468,                 1.2402,                 1.2691,                0.81863,                0.65126,                0.74486,                0.55306,                 1.1439,                0.91566,                 1.1726,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    288,                  1.263,                 1.2831,                  1.272,                0.80062,                0.66006,                0.74093,                0.55317,                 1.1447,                0.90873,                  1.171,             5.1613e-05,             5.1613e-05,             5.1613e-05
                    289,                 1.3253,                 1.3289,                 1.3016,                 0.7476,                0.69523,                0.74806,                0.55759,                 1.1446,                0.91024,                 1.1709,             5.1377e-05,             5.1377e-05,             5.1377e-05
                    290,                 1.2218,                 1.2751,                 1.2855,                0.81514,                0.62013,                0.74586,                 0.5536,                 1.1584,                0.90804,                  1.182,             5.1141e-05,             5.1141e-05,             5.1141e-05
