                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.86838,                0.68779,                 1.0467,                0.92917,                0.85137,                 0.9255,                0.75514,                0.72486,                0.54073,                 0.9445,             8.3893e-05,             8.3893e-05,             8.3893e-05
                    152,                0.88167,                0.69258,                 1.0341,                0.91415,                0.86753,                 0.9294,                0.75645,                 0.7205,                0.53819,                 0.9439,             8.3657e-05,             8.3657e-05,             8.3657e-05
                    153,                  0.861,                0.68999,                 1.0504,                0.91599,                0.86648,                0.92963,                0.75566,                0.72349,                0.54164,                0.94813,             8.3421e-05,             8.3421e-05,             8.3421e-05
                    154,                0.86705,                0.69419,                 1.0513,                0.90517,                0.85943,                0.92798,                0.75859,                0.71964,                0.54124,                0.94289,             8.3186e-05,             8.3186e-05,             8.3186e-05
                    155,                0.89248,                0.68359,                 1.0349,                0.92785,                 0.8497,                0.92918,                0.75593,                0.72054,                 0.5427,                0.94273,              8.295e-05,              8.295e-05,              8.295e-05
                    156,                0.81065,                0.67372,                  1.033,                0.92203,                0.85041,                0.92702,                0.75899,                0.72215,                0.54259,                0.94495,             8.2715e-05,             8.2715e-05,             8.2715e-05
                    157,                0.82892,                0.66517,                 1.0247,                0.91974,                0.86698,                0.92677,                0.75697,                0.72465,                0.54464,                0.94317,             8.2479e-05,             8.2479e-05,             8.2479e-05
                    158,                0.88044,                0.70738,                 1.0591,                0.91651,                0.86721,                0.93165,                0.75627,                0.72724,                 0.5466,                0.94573,             8.2243e-05,             8.2243e-05,             8.2243e-05
                    159,                0.83402,                0.66515,                  1.026,                0.92584,                0.86249,                0.92887,                0.75564,                0.72779,                0.53873,                0.94602,             8.2008e-05,             8.2008e-05,             8.2008e-05
                    160,                0.84443,                0.67503,                 1.0298,                0.91091,                0.86511,                0.92639,                0.75625,                 0.7177,                0.53719,                0.94209,             8.1772e-05,             8.1772e-05,             8.1772e-05
                    161,                0.82379,                0.68633,                 1.0407,                0.91045,                 0.8658,                0.92848,                0.75615,                0.71687,                0.52875,                0.94062,             8.1536e-05,             8.1536e-05,             8.1536e-05
                    162,                0.79483,                0.64464,                 1.0245,                0.91062,                0.86774,                0.92747,                0.75614,                0.71198,                0.52881,                0.93798,             8.1301e-05,             8.1301e-05,             8.1301e-05
                    163,                 0.8095,                0.66445,                 1.0413,                0.93329,                0.86444,                0.92927,                0.75637,                0.72022,                0.52831,                 0.9439,             8.1065e-05,             8.1065e-05,             8.1065e-05
                    164,                0.81388,                0.67554,                 1.0513,                0.91777,                0.86807,                0.92927,                0.76275,                0.71666,                0.53385,                0.94274,              8.083e-05,              8.083e-05,              8.083e-05
                    165,                0.84584,                0.66616,                 1.0461,                0.93667,                0.85573,                 0.9282,                0.76077,                0.71655,                0.53058,                0.94057,             8.0594e-05,             8.0594e-05,             8.0594e-05
                    166,                0.80914,                0.64729,                 1.0267,                0.94243,                0.84995,                0.92999,                0.75971,                0.70828,                0.53595,                 0.9358,             8.0358e-05,             8.0358e-05,             8.0358e-05
                    167,                0.87482,                0.68916,                 1.0496,                 0.9008,                 0.8718,                0.92996,                0.76032,                0.70839,                0.53341,                0.93601,             8.0123e-05,             8.0123e-05,             8.0123e-05
                    168,                0.84505,                0.68806,                 1.0605,                 0.9343,                0.85308,                 0.9305,                0.76262,                0.71488,                0.52933,                0.93618,             7.9887e-05,             7.9887e-05,             7.9887e-05
                    169,                0.81523,                0.66062,                 1.0238,                0.87277,                0.89237,                0.92939,                0.76096,                0.71497,                0.52565,                0.94025,             7.9651e-05,             7.9651e-05,             7.9651e-05
                    170,                0.83893,                 0.6615,                 1.0375,                0.92094,                0.86225,                0.92609,                0.75362,                0.71268,                0.52396,                0.93452,             7.9416e-05,             7.9416e-05,             7.9416e-05
                    171,                0.86357,                0.68336,                 1.0244,                0.89687,                0.87955,                0.93097,                0.76195,                0.71671,                0.52629,                0.94061,              7.918e-05,              7.918e-05,              7.918e-05
                    172,                0.81603,                 0.6606,                 1.0319,                 0.8776,                 0.8912,                0.93161,                0.76259,                0.71823,                 0.5311,                0.94032,             7.8945e-05,             7.8945e-05,             7.8945e-05
                    173,                0.84655,                0.69128,                 1.0342,                0.87401,                0.89434,                 0.9314,                0.76672,                0.70782,                0.52147,                0.93804,             7.8709e-05,             7.8709e-05,             7.8709e-05
                    174,                0.81933,                0.67362,                 1.0364,                0.91639,                0.87494,                0.93133,                0.77528,                0.71445,                0.52167,                 0.9384,             7.8473e-05,             7.8473e-05,             7.8473e-05
                    175,                0.84561,                0.69184,                 1.0441,                0.91634,                0.87959,                0.93318,                0.76623,                0.71113,                0.52033,                0.94058,             7.8238e-05,             7.8238e-05,             7.8238e-05
                    176,                 0.8361,                0.66677,                 1.0327,                0.89992,                0.88372,                0.93153,                0.77538,                0.70142,                0.51818,                0.93597,             7.8002e-05,             7.8002e-05,             7.8002e-05
                    177,                 0.8798,                0.67756,                 1.0413,                0.90469,                0.87325,                 0.9283,                0.77456,                0.69367,                 0.5183,                0.93286,             7.7766e-05,             7.7766e-05,             7.7766e-05
                    178,                0.82738,                0.66479,                 1.0265,                 0.8881,                0.89104,                0.93072,                 0.7769,                0.69699,                0.51733,                0.93199,             7.7531e-05,             7.7531e-05,             7.7531e-05
                    179,                0.82213,                0.68086,                 1.0531,                0.90613,                 0.8826,                0.93399,                0.77253,                0.69329,                0.51609,                0.92994,             7.7295e-05,             7.7295e-05,             7.7295e-05
                    180,                0.85745,                0.68608,                 1.0554,                 0.9219,                0.87307,                0.93474,                0.77057,                0.69042,                0.51504,                0.93069,              7.706e-05,              7.706e-05,              7.706e-05
                    181,                0.80693,                0.63758,                 1.0235,                0.92295,                0.87824,                0.93535,                0.77359,                0.69253,                0.51365,                0.93159,             7.6824e-05,             7.6824e-05,             7.6824e-05
                    182,                0.86763,                0.67406,                 1.0377,                0.92546,                0.87238,                0.93664,                0.76819,                0.69307,                0.51125,                 0.9318,             7.6588e-05,             7.6588e-05,             7.6588e-05
                    183,                0.82987,                0.66059,                   1.04,                0.92989,                0.86868,                 0.9372,                0.77193,                0.69325,                0.51278,                0.92831,             7.6353e-05,             7.6353e-05,             7.6353e-05
                    184,                0.81454,                0.64464,                 1.0283,                0.93126,                0.86308,                0.93396,                0.77372,                0.68864,                0.50719,                0.92972,             7.6117e-05,             7.6117e-05,             7.6117e-05
                    185,                0.82714,                0.66227,                 1.0235,                0.90457,                0.87562,                0.93573,                0.76719,                0.69234,                0.50462,                0.93256,             7.5882e-05,             7.5882e-05,             7.5882e-05
                    186,                0.82204,                0.63981,                 1.0137,                0.93597,                0.86819,                0.93841,                0.77203,                0.68545,                0.50546,                0.92854,             7.5646e-05,             7.5646e-05,             7.5646e-05
                    187,                  0.869,                0.68675,                 1.0406,                0.93784,                 0.8551,                0.93374,                0.76834,                0.69148,                 0.5065,                0.93057,              7.541e-05,              7.541e-05,              7.541e-05
                    188,                0.82513,                0.66079,                 1.0274,                0.89729,                0.88578,                0.93747,                0.77208,                0.69253,                 0.5094,                0.92947,             7.5175e-05,             7.5175e-05,             7.5175e-05
                    189,                0.81373,                 0.6394,                 1.0414,                0.89157,                0.88837,                0.93581,                0.77583,                0.69076,                 0.5135,                0.92844,             7.4939e-05,             7.4939e-05,             7.4939e-05
                    190,                0.79766,                0.65377,                 1.0275,                0.92449,                0.86849,                0.93441,                0.77317,                0.68233,                0.50569,                0.92506,             7.4703e-05,             7.4703e-05,             7.4703e-05
                    191,                0.80312,                0.63761,                 1.0248,                0.89636,                0.88878,                0.93551,                0.76873,                0.68717,                0.51015,                0.92704,             7.4468e-05,             7.4468e-05,             7.4468e-05
                    192,                 0.7973,                0.65302,                 1.0105,                0.91747,                0.87168,                0.93483,                0.77717,                0.68701,                0.50844,                0.92992,             7.4232e-05,             7.4232e-05,             7.4232e-05
                    193,                0.78365,                0.64022,                 1.0343,                0.93368,                0.86217,                0.93451,                0.77156,                0.69189,                0.51047,                0.93221,             7.3997e-05,             7.3997e-05,             7.3997e-05
                    194,                0.80828,                0.66396,                 1.0199,                0.92764,                0.86879,                0.93605,                0.77298,                0.69287,                 0.5059,                0.93138,             7.3761e-05,             7.3761e-05,             7.3761e-05
                    195,                0.82077,                0.64388,                 1.0232,                0.92127,                0.87442,                0.93516,                0.77735,                 0.6788,                0.50568,                 0.9239,             7.3525e-05,             7.3525e-05,             7.3525e-05
                    196,                  0.835,                0.63784,                   1.02,                0.93735,                0.85132,                0.93186,                0.76896,                0.67792,                0.51161,                0.92533,              7.329e-05,              7.329e-05,              7.329e-05
                    197,                0.78792,                0.63811,                  1.021,                0.91602,                0.86736,                0.93513,                0.77448,                0.67745,                0.50558,                0.92176,             7.3054e-05,             7.3054e-05,             7.3054e-05
                    198,                0.80707,                0.66612,                 1.0331,                0.90068,                0.88869,                0.93408,                0.77545,                 0.6824,                0.50909,                0.92448,             7.2818e-05,             7.2818e-05,             7.2818e-05
                    199,                 0.8043,                0.64537,                 1.0186,                0.92263,                0.87619,                0.93455,                0.77699,                0.67537,                0.50192,                0.92067,             7.2583e-05,             7.2583e-05,             7.2583e-05
                    200,                0.82822,                0.66557,                 1.0572,                0.94464,                0.86522,                0.93361,                0.77349,                0.67396,                0.50375,                0.92155,             7.2347e-05,             7.2347e-05,             7.2347e-05
                    201,                0.81132,                0.63932,                 1.0389,                0.93826,                0.86359,                0.93373,                0.77733,                0.67423,                0.49968,                0.92242,             7.2112e-05,             7.2112e-05,             7.2112e-05
                    202,                0.81718,                0.66341,                 1.0235,                0.94886,                0.86427,                0.93528,                0.77407,                0.67183,                0.50397,                0.91995,             7.1876e-05,             7.1876e-05,             7.1876e-05
                    203,                0.81623,                  0.649,                 1.0138,                0.93484,                0.87669,                0.93515,                0.77722,                0.67342,                0.50995,                 0.9194,              7.164e-05,              7.164e-05,              7.164e-05
                    204,                0.77598,                0.62872,                 1.0234,                0.92152,                0.88156,                0.93779,                0.77725,                0.67962,                0.51141,                0.92137,             7.1405e-05,             7.1405e-05,             7.1405e-05
                    205,                 0.7739,                0.63053,                 1.0188,                0.92352,                0.87644,                0.93679,                0.78492,                0.67098,                0.49993,                0.91889,             7.1169e-05,             7.1169e-05,             7.1169e-05
                    206,                0.79604,                0.63468,                 1.0146,                 0.9164,                0.87863,                0.93726,                0.78081,                0.66919,                0.50161,                0.91899,             7.0934e-05,             7.0934e-05,             7.0934e-05
                    207,                0.80895,                0.64735,                 1.0183,                0.92337,                0.87182,                0.93701,                0.78419,                0.66846,                0.50369,                0.91871,             7.0698e-05,             7.0698e-05,             7.0698e-05
                    208,                0.79479,                0.65875,                 1.0374,                0.92226,                0.86244,                0.93584,                 0.7843,                 0.6724,                0.50482,                0.92006,             7.0462e-05,             7.0462e-05,             7.0462e-05
                    209,                 0.8244,                0.64227,                 1.0193,                0.89719,                0.89214,                 0.9372,                0.78145,                0.66916,                0.50531,                 0.9201,             7.0227e-05,             7.0227e-05,             7.0227e-05
                    210,                0.80024,                0.63435,                 1.0131,                0.91599,                0.88253,                0.93785,                0.78252,                0.66974,                0.50431,                0.91763,             6.9991e-05,             6.9991e-05,             6.9991e-05
                    211,                0.79581,                0.62665,                 1.0124,                0.93298,                0.87257,                0.93718,                0.78188,                0.66869,                 0.5028,                0.91623,             6.9755e-05,             6.9755e-05,             6.9755e-05
                    212,                0.81986,                0.65782,                 1.0317,                0.91711,                0.88961,                0.93947,                0.77962,                0.66568,                0.49927,                0.91574,              6.952e-05,              6.952e-05,              6.952e-05
                    213,                 0.8247,                0.63717,                 1.0318,                0.86137,                0.90401,                0.93876,                0.77917,                0.66619,                0.49685,                0.91693,             6.9284e-05,             6.9284e-05,             6.9284e-05
                    214,                0.80985,                0.65103,                 1.0174,                 0.8945,                0.89204,                 0.9385,                0.78011,                 0.6643,                0.49965,                0.91658,             6.9049e-05,             6.9049e-05,             6.9049e-05
                    215,                0.84452,                0.65114,                 1.0217,                0.86279,                0.90535,                0.93759,                0.77998,                0.66978,                0.50616,                0.91924,             6.8813e-05,             6.8813e-05,             6.8813e-05
                    216,                0.83655,                0.66342,                 1.0152,                0.88418,                0.89688,                0.93771,                0.78475,                0.66669,                0.50315,                0.91766,             6.8577e-05,             6.8577e-05,             6.8577e-05
                    217,                0.79653,                0.65163,                  1.022,                0.92346,                 0.8681,                0.93814,                0.78277,                0.65721,                0.50292,                0.91491,             6.8342e-05,             6.8342e-05,             6.8342e-05
                    218,                0.81599,                0.65866,                0.99749,                0.91301,                0.87616,                0.93824,                0.78189,                0.66109,                0.50227,                0.91868,             6.8106e-05,             6.8106e-05,             6.8106e-05
                    219,                0.79117,                0.63871,                  1.036,                0.88155,                0.90025,                0.93651,                0.77786,                0.66425,                0.50132,                0.91561,              6.787e-05,              6.787e-05,              6.787e-05
                    220,                0.82936,                0.64581,                 1.0203,                0.89225,                0.90292,                0.93894,                0.78364,                0.66345,                0.49853,                 0.9167,             6.7635e-05,             6.7635e-05,             6.7635e-05
                    221,                0.78067,                0.60638,                 1.0018,                 0.9326,                0.87652,                0.93872,                0.78554,                0.66401,                0.49985,                0.91614,             6.7399e-05,             6.7399e-05,             6.7399e-05
                    222,                0.79935,                0.64111,                 1.0038,                0.92808,                0.87519,                0.93818,                0.77616,                0.66699,                0.50023,                0.91795,             6.7164e-05,             6.7164e-05,             6.7164e-05
                    223,                0.79546,                0.61936,                 1.0088,                0.88478,                0.90294,                0.93699,                0.77742,                0.67229,                0.50572,                0.91827,             6.6928e-05,             6.6928e-05,             6.6928e-05
                    224,                0.79729,                0.63447,                  1.012,                0.91993,                0.87962,                0.93753,                0.78476,                0.66503,                0.50017,                 0.9151,             6.6692e-05,             6.6692e-05,             6.6692e-05
                    225,                0.80476,                0.65122,                 1.0203,                0.92721,                0.86457,                0.93688,                0.78038,                 0.6633,                0.49311,                0.91408,             6.6457e-05,             6.6457e-05,             6.6457e-05
                    226,                0.79076,                0.63683,                  1.021,                0.93756,                0.85675,                0.93714,                0.78178,                0.66413,                0.49375,                0.91045,             6.6221e-05,             6.6221e-05,             6.6221e-05
                    227,                 0.7973,                0.61717,                 1.0123,                0.93307,                0.87911,                0.93583,                 0.7804,                0.66103,                0.49636,                0.91399,             6.5986e-05,             6.5986e-05,             6.5986e-05
                    228,                0.80044,                0.65962,                  1.028,                0.90768,                 0.8984,                0.93819,                0.78647,                0.65814,                0.49189,                0.91254,              6.575e-05,              6.575e-05,              6.575e-05
                    229,                0.82513,                0.65193,                 1.0347,                0.93757,                0.88461,                  0.939,                0.78292,                  0.658,                0.49115,                0.91294,             6.5514e-05,             6.5514e-05,             6.5514e-05
                    230,                0.76211,                  0.628,                0.99696,                0.92835,                0.88403,                0.93955,                0.77971,                0.66395,                0.49541,                 0.9155,             6.5279e-05,             6.5279e-05,             6.5279e-05
                    231,                0.79703,                0.65536,                 1.0205,                0.92592,                0.88241,                0.93969,                0.78806,                0.66062,                0.49058,                0.91474,             6.5043e-05,             6.5043e-05,             6.5043e-05
                    232,                0.81623,                0.63575,                 1.0277,                0.94456,                0.86911,                0.93825,                  0.784,                0.66266,                0.48876,                0.91539,             6.4807e-05,             6.4807e-05,             6.4807e-05
                    233,                0.81456,                0.62207,                 1.0078,                0.95366,                0.86542,                0.94072,                0.77953,                0.65756,                0.48758,                0.91357,             6.4572e-05,             6.4572e-05,             6.4572e-05
                    234,                0.79462,                0.63134,                 1.0159,                0.95023,                0.85393,                0.94061,                 0.7821,                0.65547,                0.48925,                0.91409,             6.4336e-05,             6.4336e-05,             6.4336e-05
                    235,                0.75177,                 0.6057,                 1.0008,                0.92206,                0.88758,                0.93787,                0.77574,                0.65309,                0.48764,                0.91263,             6.4101e-05,             6.4101e-05,             6.4101e-05
                    236,                0.77289,                0.60914,                 1.0035,                0.92892,                0.88345,                0.93764,                0.77985,                0.65602,                 0.4867,                0.91376,             6.3865e-05,             6.3865e-05,             6.3865e-05
                    237,                0.77132,                0.61398,                 1.0044,                0.92126,                0.89298,                0.93814,                 0.7803,                0.65461,                0.48461,                0.91043,             6.3629e-05,             6.3629e-05,             6.3629e-05
                    238,                0.78656,                0.65396,                  1.006,                0.93764,                0.88334,                0.93771,                0.77732,                0.66294,                0.48866,                 0.9179,             6.3394e-05,             6.3394e-05,             6.3394e-05
                    239,                0.75096,                0.61946,                 1.0011,                0.93206,                0.88051,                0.93633,                0.77847,                 0.6581,                0.49042,                0.91484,             6.3158e-05,             6.3158e-05,             6.3158e-05
                    240,                0.79796,                0.63115,                 1.0261,                0.92649,                0.88873,                0.93865,                0.77824,                0.65557,                0.48686,                0.91213,             6.2922e-05,             6.2922e-05,             6.2922e-05
                    241,                0.75702,                0.60729,                 1.0172,                0.92917,                0.88945,                0.93758,                0.78194,                0.66232,                0.48616,                0.91716,             6.2687e-05,             6.2687e-05,             6.2687e-05
                    242,                0.78035,                0.62506,                0.99317,                0.89174,                0.90771,                0.93869,                0.78623,                0.65816,                  0.488,                0.91373,             6.2451e-05,             6.2451e-05,             6.2451e-05
                    243,                0.77386,                0.60733,                0.98353,                0.92736,                0.88201,                 0.9367,                0.77839,                0.65903,                0.48702,                 0.9152,             6.2216e-05,             6.2216e-05,             6.2216e-05
                    244,                 0.7581,                0.62154,                 1.0212,                0.90267,                0.89445,                0.93701,                0.77711,                0.65893,                0.49279,                0.91443,              6.198e-05,              6.198e-05,              6.198e-05
                    245,                0.78697,                0.63226,                 1.0205,                0.93421,                0.86941,                0.93458,                0.78355,                0.65759,                0.48954,                0.91508,             6.1744e-05,             6.1744e-05,             6.1744e-05
                    246,                 0.7784,                0.62758,                 1.0181,                0.86696,                 0.9133,                0.93692,                 0.7888,                0.64896,                0.48782,                0.90796,             6.1509e-05,             6.1509e-05,             6.1509e-05
                    247,                0.77569,                0.61872,                 1.0137,                 0.9454,                 0.8631,                0.92999,                0.77721,                0.64906,                0.48952,                0.90731,             6.1273e-05,             6.1273e-05,             6.1273e-05
                    248,                0.73556,                0.60472,                0.98943,                0.90174,                0.89986,                0.93923,                0.78101,                0.66109,                0.48446,                0.91353,             6.1037e-05,             6.1037e-05,             6.1037e-05
                    249,                0.79931,                0.63489,                 1.0132,                0.89706,                0.90352,                0.93823,                0.78356,                0.65486,                0.48297,                0.91007,             6.0802e-05,             6.0802e-05,             6.0802e-05
                    250,                0.77316,                0.63411,                 1.0116,                0.94014,                0.86519,                0.93826,                0.78451,                0.64777,                0.48348,                 0.9075,             6.0566e-05,             6.0566e-05,             6.0566e-05
                    251,                0.77556,                0.62335,                0.99975,                 0.9158,                0.88909,                0.93964,                0.79003,                  0.649,                0.48178,                0.90582,             6.0331e-05,             6.0331e-05,             6.0331e-05
                    252,                0.79738,                0.63742,                 1.0095,                0.88295,                0.90756,                0.93926,                0.78714,                 0.6474,                 0.4855,                0.90636,             6.0095e-05,             6.0095e-05,             6.0095e-05
                    253,                0.74994,                0.59067,                0.99374,                0.94175,                0.87591,                0.93915,                0.78392,                0.65197,                0.48462,                0.91134,             5.9859e-05,             5.9859e-05,             5.9859e-05
                    254,                0.79469,                0.63362,                 1.0112,                0.94864,                0.87164,                  0.941,                0.78961,                0.64557,                0.47544,                0.90678,             5.9624e-05,             5.9624e-05,             5.9624e-05
                    255,                0.78461,                0.62429,                 1.0133,                0.94377,                0.87374,                0.93972,                0.79771,                0.63688,                0.47702,                0.90313,             5.9388e-05,             5.9388e-05,             5.9388e-05
                    256,                0.74384,                0.59205,                0.99926,                0.94378,                0.87326,                0.93938,                0.79625,                0.64121,                0.47564,                0.90477,             5.9153e-05,             5.9153e-05,             5.9153e-05
                    257,                0.73335,                0.58744,                0.98558,                0.91383,                0.88952,                0.93877,                0.79143,                0.64381,                0.48004,                0.90675,             5.8917e-05,             5.8917e-05,             5.8917e-05
                    258,                0.80223,                0.63536,                 1.0127,                0.93281,                0.88117,                0.93725,                 0.7919,                0.63466,                0.47793,                0.90095,             5.8681e-05,             5.8681e-05,             5.8681e-05
                    259,                 0.7643,                0.63586,                 1.0083,                0.94501,                0.87754,                0.94195,                0.79125,                0.63477,                0.47983,                0.90315,             5.8446e-05,             5.8446e-05,             5.8446e-05
                    260,                0.76074,                0.59845,                0.98551,                0.91082,                0.89849,                0.94227,                0.79574,                0.63577,                0.47643,                 0.9062,              5.821e-05,              5.821e-05,              5.821e-05
                    261,                 0.7756,                 0.6058,                0.98798,                0.93158,                 0.8894,                0.94177,                0.80099,                 0.6293,                0.47433,                0.90104,             5.7974e-05,             5.7974e-05,             5.7974e-05
                    262,                0.74947,                0.59484,                0.98966,                0.90659,                0.89753,                 0.9419,                0.79409,                0.63061,                0.47812,                0.90232,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    263,                 0.7639,                0.59547,                0.99983,                 0.9346,                0.88509,                0.94295,                0.79207,                 0.6251,                0.47285,                0.90267,             5.7503e-05,             5.7503e-05,             5.7503e-05
                    264,                0.74773,                0.59932,                 1.0015,                0.89152,                0.90501,                 0.9416,                0.79532,                0.62984,                0.47477,                0.90301,             5.7268e-05,             5.7268e-05,             5.7268e-05
                    265,                0.78354,                0.62998,                 1.0244,                0.93525,                0.88561,                0.94159,                0.78773,                0.62889,                0.47126,                0.90011,             5.7032e-05,             5.7032e-05,             5.7032e-05
                    266,                0.75228,                0.60167,                0.99249,                0.93884,                0.87707,                0.94258,                0.79007,                0.64053,                0.47833,                0.90534,             5.6796e-05,             5.6796e-05,             5.6796e-05
                    267,                0.80333,                 0.6321,                 1.0173,                0.93063,                0.89074,                0.94331,                0.79548,                0.63106,                 0.4744,                 0.9009,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    268,                0.81284,                0.63822,                 1.0159,                0.91812,                0.88354,                0.94177,                0.78421,                0.64126,                0.47712,                0.90493,             5.6325e-05,             5.6325e-05,             5.6325e-05
                    269,                0.75358,                0.60031,                0.98454,                0.93048,                0.88741,                0.94341,                0.78774,                0.63995,                0.47966,                0.90378,             5.6089e-05,             5.6089e-05,             5.6089e-05
                    270,                0.75013,                0.60514,                 1.0024,                0.94126,                0.87727,                0.94365,                0.78652,                0.63838,                0.47786,                0.90507,             5.5854e-05,             5.5854e-05,             5.5854e-05
                    271,                0.76468,                0.61002,                 0.9985,                0.93767,                0.88219,                0.94374,                0.79533,                0.63713,                0.47185,                0.90406,             5.5618e-05,             5.5618e-05,             5.5618e-05
                    272,                0.73861,                0.59117,                0.99445,                0.93673,                0.88804,                 0.9439,                0.79235,                0.63226,                0.47015,                0.90267,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    273,                 0.7675,                0.60988,                 1.0087,                0.94675,                 0.8759,                0.94355,                0.79556,                0.62447,                0.46489,                0.89736,             5.5147e-05,             5.5147e-05,             5.5147e-05
                    274,                0.72954,                0.58878,                0.98978,                0.95045,                0.87165,                0.94415,                0.79399,                0.63512,                0.46907,                0.90291,             5.4911e-05,             5.4911e-05,             5.4911e-05
                    275,                0.75366,                0.60348,                 1.0179,                0.94795,                0.87031,                0.94338,                0.79807,                  0.631,                0.47013,                0.90158,             5.4676e-05,             5.4676e-05,             5.4676e-05
                    276,                0.76536,                0.60545,                 1.0052,                0.93383,                0.88599,                0.94285,                0.79384,                0.62706,                0.47138,                0.89987,              5.444e-05,              5.444e-05,              5.444e-05
                    277,                0.74027,                0.58141,                0.97704,                0.91986,                0.89495,                0.94321,                0.79585,                0.63473,                0.47123,                0.90338,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    278,                0.73038,                0.59144,                0.99573,                0.93178,                0.87722,                0.94286,                0.79747,                  0.631,                0.46958,                0.90157,             5.3969e-05,             5.3969e-05,             5.3969e-05
                    279,                 0.7277,                0.58196,                0.99238,                0.94059,                0.87594,                0.93956,                0.79236,                0.64113,                0.46975,                0.90854,             5.3733e-05,             5.3733e-05,             5.3733e-05
                    280,                0.76693,                0.60072,                 1.0014,                0.92691,                0.88283,                0.94144,                0.79616,                0.63229,                0.46605,                0.90243,             5.3498e-05,             5.3498e-05,             5.3498e-05
                    281,                0.78266,                0.62274,                 1.0141,                0.92714,                0.88278,                 0.9413,                0.79861,                0.62812,                 0.4594,                 0.9025,             5.3262e-05,             5.3262e-05,             5.3262e-05
                    282,                0.78227,                0.60648,                 1.0082,                0.93979,                0.87429,                0.93732,                0.80429,                0.62536,                0.46369,                0.90174,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    283,                0.75516,                0.59976,                0.98887,                 0.9381,                0.88181,                 0.9394,                0.80354,                0.62808,                0.46161,                0.90081,             5.2791e-05,             5.2791e-05,             5.2791e-05
                    284,                0.76589,                0.62173,                  1.017,                0.93346,                0.88449,                0.94071,                0.80124,                0.62477,                0.46048,                0.89937,             5.2555e-05,             5.2555e-05,             5.2555e-05
                    285,                0.73851,                0.57654,                0.97891,                0.94253,                0.87423,                0.93984,                0.80378,                 0.6266,                0.46111,                0.90161,              5.232e-05,              5.232e-05,              5.232e-05
                    286,                0.76284,                0.61035,                 1.0092,                0.94122,                0.87097,                0.94006,                0.80344,                0.62316,                0.46214,                0.89863,             5.2084e-05,             5.2084e-05,             5.2084e-05
                    287,                0.74353,                0.58788,                0.99502,                0.93869,                0.87129,                0.94243,                0.79976,                0.62794,                 0.4658,                0.90126,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    288,                0.74219,                0.59822,                0.98815,                0.94705,                0.86789,                0.94266,                0.80525,                0.62234,                0.46191,                0.89986,             5.1613e-05,             5.1613e-05,             5.1613e-05
                    289,                0.77709,                0.62534,                0.99723,                0.94591,                0.87064,                0.94058,                0.80022,                0.62445,                0.46403,                0.89943,             5.1377e-05,             5.1377e-05,             5.1377e-05
                    290,                0.75167,                0.60842,                 1.0109,                0.93627,                 0.8777,                0.94168,                0.80399,                0.62541,                0.46719,                0.90094,             5.1141e-05,             5.1141e-05,             5.1141e-05
                    291,                0.73715,                0.57442,                0.97962,                0.93636,                0.88486,                0.94468,                0.79834,                0.62487,                0.46127,                0.89868,             5.0906e-05,             5.0906e-05,             5.0906e-05
                    292,                 0.7431,                 0.5923,                 1.0025,                0.92902,                0.88389,                0.94449,                0.80229,                0.62412,                0.46413,                0.90023,              5.067e-05,              5.067e-05,              5.067e-05
                    293,                0.74367,                0.58635,                0.98222,                0.93751,                0.87828,                0.94418,                0.80275,                0.62231,                  0.458,                 0.9001,             5.0435e-05,             5.0435e-05,             5.0435e-05
                    294,                0.73226,                0.58202,                0.99085,                0.92816,                0.87953,                0.94252,                 0.7996,                0.62004,                0.45991,                0.89968,             5.0199e-05,             5.0199e-05,             5.0199e-05
                    295,                0.73166,                0.58094,                0.98764,                0.93382,                0.88478,                0.94061,                0.79795,                0.61619,                0.45844,                0.90001,             4.9963e-05,             4.9963e-05,             4.9963e-05
                    296,                 0.7556,                0.60309,                 1.0112,                0.93979,                0.88524,                0.94325,                0.80303,                0.61882,                0.45943,                0.89614,             4.9728e-05,             4.9728e-05,             4.9728e-05
                    297,                0.76399,                0.60198,                0.99562,                0.94289,                0.88694,                0.94507,                0.80103,                0.61753,                0.45856,                0.89932,             4.9492e-05,             4.9492e-05,             4.9492e-05
                    298,                0.74596,                0.59496,                0.98463,                0.94263,                0.89103,                0.94634,                0.79665,                0.61627,                0.46049,                0.89696,             4.9256e-05,             4.9256e-05,             4.9256e-05
                    299,                0.76979,                0.59888,                 1.0075,                0.94716,                0.88445,                0.94526,                0.80357,                0.61871,                0.46319,                0.89933,             4.9021e-05,             4.9021e-05,             4.9021e-05
                    300,                 0.7394,                0.59859,                0.98648,                 0.9412,                0.87981,                0.94479,                0.79913,                0.61144,                0.46117,                0.89573,             4.8785e-05,             4.8785e-05,             4.8785e-05
